Trial Num,Random Numb,Result
1,0.06827511321387969,Heads
2,0.2407534872557463,Heads
3,0.14225025364085786,Heads
4,0.261408730050638,Heads
5,0.4570869201100083,Heads
6,0.6199792486441944,Tails
7,0.5517273570050323,Tails
8,0.6334644941232855,Tails
9,0.881910275554029,Tails
10,0.9743125171388475,Tails
11,0.3396648544528953,Heads
12,0.2270437473063256,Heads
13,0.7269255253191389,Tails
14,0.06187458494066156,Heads
15,0.3943152640765676,Heads
16,0.18674084094778576,Heads
17,0.4762686672927239,Heads
18,0.3684120851570455,Heads
19,0.8140252491281765,Tails
20,0.3614425602079111,Heads
21,0.7285367757162243,Tails
22,0.25417317761073854,Heads
23,0.49674120081894535,Heads
24,0.8236909506704404,Tails
25,0.5214733874964756,Tails
26,0.8425763576208399,Tails
27,0.10546727398603328,Heads
28,0.7681600059655821,Tails
29,0.9659152962662437,Tails
30,0.7585409338442688,Tails
31,0.13887558386978505,Heads
32,0.803916429357551,Tails
33,0.6708710745849509,Tails
34,0.5647337424212909,Tails
35,0.5639994467239885,Tails
36,0.6469022701676812,Tails
37,0.9957477917293974,Tails
38,0.4778359304703822,Heads
39,0.4780401130619767,Heads
40,0.6040293999150792,Tails
41,0.2987217527840287,Heads
42,0.8872328281124028,Tails
43,0.89636405895739,Tails
44,0.6960969783631068,Tails
45,0.014648768824133573,Heads
46,0.4239217867612419,Heads
47,0.20828763993493116,Heads
48,0.02949453707442251,Heads
49,0.2147004688305516,Heads
50,0.2561297056413022,Heads
51,0.6851476872489809,Tails
52,0.6801163194729797,Tails
53,0.9852346345096457,Tails
54,0.9996379410421946,Tails
55,0.33501937284088457,Heads
56,0.48912357544447527,Heads
57,0.15400360329463936,Heads
58,0.6456018028614132,Tails
59,0.38002279222436075,Heads
60,0.3299690802179075,Heads
61,0.12000842513730858,Heads
62,0.7659553337666264,Tails
63,0.37375485197848857,Heads
64,0.5874093080535006,Tails
65,0.4274536092794885,Heads
66,0.45857307841037387,Heads
67,0.4162700776585473,Heads
68,0.43848632866384574,Heads
69,0.41848969430645433,Heads
70,0.22609928567135107,Heads
71,0.4198543731971772,Heads
72,0.0839918265246683,Heads
73,0.038770230939042305,Heads
74,0.5447135688201492,Tails
75,0.2794163713241713,Heads
76,0.25815607607507884,Heads
77,0.8423278336581801,Tails
78,0.08494023526046413,Heads
79,0.8682882403659768,Tails
