Trial Num,Random Numb,Result
1,0.8028276818208824,Tails
2,0.561901209675365,Tails
3,0.3633296746107252,Heads
4,0.34262617783361693,Heads
5,0.805856596608233,Tails
6,0.7281942044832401,Tails
7,0.2290822153656027,Heads
8,0.9959831090333039,Tails
9,0.2818907578165546,Heads
10,0.06075301888905538,Heads
11,0.5328031901679156,Tails
12,0.37219548613629994,Heads
13,0.6058529099321314,Tails
14,0.7460936792618819,Tails
15,0.6273090857898015,Tails
16,0.7785361546736874,Tails
17,0.31681412817324606,Heads
18,0.5667796391777169,Tails
19,0.802928520846382,Tails
20,0.13996906590155256,Heads
21,0.07201256128836409,Heads
22,0.24355230098773473,Heads
23,0.05762217874186304,Heads
24,0.6215324457713151,Tails
25,0.6901083350452543,Tails
26,0.275739602427713,Heads
27,0.47197576204817426,Heads
28,0.06028068466995384,Heads
29,0.8337343687444209,Tails
30,0.9106874348450751,Tails
31,0.09002686319214581,Heads
32,0.35861431554641954,Heads
33,0.681136855242768,Tails
34,0.2948235705481028,Heads
35,0.07171365144109498,Heads
36,0.8564796828869832,Tails
37,0.5532204952224473,Tails
38,0.5444995798841705,Tails
39,0.962013448927587,Tails
40,0.7502284324735157,Tails
41,0.652596031668378,Tails
42,0.7374328839594716,Tails
43,0.4997222614241289,Heads
44,0.7912598450647064,Tails
45,0.388698695573919,Heads
46,0.7144539481754537,Tails
47,0.9519166286418618,Tails
48,0.5050702928953639,Tails
49,0.5608928529858125,Tails
50,0.6399694192479249,Tails
51,0.42369858279331585,Heads
52,0.8623232272923412,Tails
53,0.1857770539642929,Heads
54,0.16651725946910034,Heads
55,0.8614839186880963,Tails
56,0.17560591669032632,Heads
57,0.5762019594296985,Tails
58,0.5388529858975847,Tails
59,0.8311209204770071,Tails
60,0.2898554168371126,Heads
61,0.5899623366644785,Tails
62,0.44195731433431384,Heads
63,0.20951038716216996,Heads
64,0.1872082363873293,Heads
65,0.5222458142181111,Tails
66,0.6092795129473557,Tails
67,0.7086073199942423,Tails
68,0.5795004232597292,Tails
69,0.6595624302121381,Tails
70,0.13739288046171538,Heads
71,0.19976183715773277,Heads
72,0.9174230129702531,Tails
73,0.7137700174663417,Tails
74,0.721974968768377,Tails
75,0.3941822892841085,Heads
76,0.23846787982659134,Heads
77,0.22446576561278686,Heads
78,0.9010437303144245,Tails
79,0.39019987534898914,Heads
80,0.30469633013049335,Heads
81,0.7079568520144361,Tails
82,0.365969993946884,Heads
83,0.31714840462645977,Heads
84,0.40006182089070585,Heads
85,0.6341953554123184,Tails
86,0.6391658480413197,Tails
87,0.8038699951882659,Tails
88,0.0759985978925175,Heads
89,0.7706865610124403,Tails
90,0.21342341630838657,Heads
91,0.6471525027076575,Tails
92,0.11111967849710702,Heads
93,0.27357324880611733,Heads
94,0.3606997228952087,Heads
95,0.7035402080439067,Tails
96,0.7681797193264813,Tails
97,0.09420888473814382,Heads
98,0.9799522559578605,Tails
99,0.8552037465961878,Tails
100,0.6513976871958616,Tails
101,0.8276174645036436,Tails
102,0.8408051125874154,Tails
103,0.40871179907526733,Heads
104,0.2042162733934263,Heads
105,0.3956771916146109,Heads
106,0.24232483647292669,Heads
107,0.2847730218573773,Heads
108,0.24316839142952462,Heads
109,0.8688350652251643,Tails
110,0.3857592581665178,Heads
111,0.7419850129362539,Tails
112,0.6985101405143617,Tails
113,0.6529219845395839,Tails
114,0.9721853678868122,Tails
115,0.39456904267419224,Heads
116,0.2813070416538118,Heads
117,0.15544134127790377,Heads
118,0.19688050911631283,Heads
119,0.6820802197396633,Tails
120,0.9768346341715212,Tails
121,0.7396076170838504,Tails
122,0.4167109056274171,Heads
123,0.8544682099536961,Tails
124,0.31764046498063125,Heads
125,0.8386501854878426,Tails
126,0.5966876665114506,Tails
127,0.22596086064314613,Heads
128,0.06122672447400368,Heads
129,0.6775108780404324,Tails
130,0.30189274095301144,Heads
131,0.8508749076117563,Tails
132,0.10380088729117198,Heads
133,0.43855541841280754,Heads
134,0.5306571972359364,Tails
135,0.25318381465176243,Heads
136,0.5195946295075393,Tails
137,0.6321107191570672,Tails
138,0.49966074612414724,Heads
139,0.9057441425328298,Tails
140,0.08592394507024159,Heads
141,0.07362970756992204,Heads
142,0.538890822727852,Tails
143,0.7970834716541768,Tails
144,0.1514523181306643,Heads
145,0.39806391653671835,Heads
146,0.5106444603794831,Tails
147,0.04557062657261124,Heads
148,0.7104453705062478,Tails
149,0.6557342516471527,Tails
150,0.03409861351637811,Heads
151,0.9093316769139094,Tails
152,0.49426428509528564,Heads
153,0.31793295145606293,Heads
