Trial Num,Random Numb,Result
1,0.5195470137136063,Tails
2,0.5634948364345517,Tails
3,0.3756251930059482,Heads
4,0.3711505322016466,Heads
5,0.25279205606706445,Heads
6,0.13091382821368291,Heads
7,0.1305173855218521,Heads
8,0.10852907106836096,Heads
9,0.05857031892214881,Heads
10,0.3123207884322251,Heads
11,0.016908170412286982,Heads
12,0.18914759134689374,Heads
13,0.27319779041667125,Heads
14,0.21313677354186567,Heads
15,0.11058955203233822,Heads
16,0.7393615199174397,Tails
17,0.9985345834156998,Tails
18,0.2693339476594798,Heads
19,0.948125179114654,Tails
20,0.005552470910900831,Heads
21,0.2085699719654498,Heads
22,0.7893014341003752,Tails
23,0.6002976936306028,Tails
24,0.8000824908279359,Tails
25,0.07933455175380211,Heads
26,0.5276919002670574,Tails
27,0.9288812711274651,Tails
28,0.37092349825580373,Heads
29,0.3652348789158252,Heads
30,0.02854142613823274,Heads
31,0.21153161986483804,Heads
32,0.6371570654495186,Tails
33,0.6135260591653635,Tails
34,0.10319227171113632,Heads
35,0.6256504061263147,Tails
36,0.15391254472515115,Heads
37,0.4498993665830787,Heads
38,0.7151892852254293,Tails
39,0.40758819695372694,Heads
40,0.29577172571155563,Heads
41,0.6511117756624587,Tails
42,0.7158036168423427,Tails
43,0.31105865609446326,Heads
44,0.47000422412263454,Heads
45,0.459109613158736,Heads
46,0.2205580554569343,Heads
47,0.9877455403089155,Tails
48,0.7507039436061388,Tails
49,0.0011967084724441301,Heads
50,0.4176363717060769,Heads
51,0.20099250523615142,Heads
52,0.7303271040303962,Tails
53,0.3580737125103255,Heads
54,0.3564660261761795,Heads
55,0.9456177737929999,Tails
56,0.7453485099946053,Tails
57,0.8805260954887931,Tails
58,0.6775367017531986,Tails
59,0.1366329029202339,Heads
60,0.6453545402550527,Tails
61,0.06188373650177337,Heads
62,0.5310828621427979,Tails
63,0.6553743929788066,Tails
64,0.03165611671927848,Heads
65,0.9732919887339286,Tails
66,0.5697637063488549,Tails
67,0.6602886549299302,Tails
68,0.68033445110227,Tails
69,0.027805506799971735,Heads
70,0.6111393523732682,Tails
71,0.9243200749281965,Tails
72,0.8796477547033671,Tails
73,0.42202982852074145,Heads
74,0.3408799899769196,Heads
75,0.9901880497453703,Tails
76,0.8558645732580351,Tails
77,0.0040495569684745325,Heads
78,0.810306050404167,Tails
79,0.2947547764364863,Heads
80,0.372726608160144,Heads
81,0.7114731525612813,Tails
82,0.20164691357714748,Heads
83,0.17944897465666365,Heads
84,0.470667529666298,Heads
85,0.7368116057227205,Tails
86,0.00859524982983928,Heads
87,0.7125997114789431,Tails
88,0.09813616379613699,Heads
89,0.0024245709414920658,Heads
90,0.17383333484119434,Heads
91,0.002677011838930654,Heads
92,0.6328081080751561,Tails
93,0.007020078298458299,Heads
94,0.183009501351184,Heads
95,0.4276635717839531,Heads
96,0.9470427722319863,Tails
97,0.5196921512411722,Tails
98,0.6734993432207271,Tails
99,0.694869061614858,Tails
100,0.9367974764902322,Tails
101,0.5511683335630936,Tails
102,0.9149065524879467,Tails
103,0.0736415824569131,Heads
104,0.8911291451929021,Tails
105,0.9165301716668794,Tails
106,0.828452031560389,Tails
107,0.8214834565598956,Tails
108,0.46307446707979305,Heads
109,0.12713644511830346,Heads
110,0.43718141333654625,Heads
111,0.880330607942709,Tails
112,0.31434587541274694,Heads
113,0.5328970156678288,Tails
114,0.16942009058291574,Heads
115,0.7291034498920712,Tails
116,0.35358736402697477,Heads
117,0.543206512673205,Tails
118,0.5750972399900877,Tails
119,0.5356281434698215,Tails
120,0.4626762206883398,Heads
121,0.6531415874808134,Tails
122,0.14447535103454834,Heads
123,0.007462197996325526,Heads
124,0.08617752810980206,Heads
125,0.13721370937112654,Heads
126,0.1857714439104553,Heads
127,0.15229994796567115,Heads
128,0.910557232107508,Tails
129,0.4312174910628065,Heads
130,0.34231980811930196,Heads
131,0.44734622989214723,Heads
132,0.9724815318505777,Tails
133,0.9437402851744002,Tails
134,0.2819264913625288,Heads
135,0.8478046073611668,Tails
136,0.9830068686430036,Tails
137,0.8054890750691867,Tails
138,0.5388259201608051,Tails
139,0.37630436181411653,Heads
140,0.7009249670042877,Tails
141,0.7511272540522904,Tails
142,0.13419919412665793,Heads
143,0.46272838007455397,Heads
144,0.6323646107239767,Tails
145,0.6853840923227573,Tails
146,0.8206749339370264,Tails
147,0.9057358814069264,Tails
148,0.6220565277523077,Tails
149,0.5165157211251729,Tails
150,0.6151320774419805,Tails
151,0.7229329749603992,Tails
152,0.22560769553192161,Heads
153,0.01351427588301779,Heads
154,0.3030126992107518,Heads
155,0.5567069873063832,Tails
156,0.28134180874091674,Heads
157,0.10299997585634046,Heads
158,0.01981129466555276,Heads
159,0.0904954939033561,Heads
160,0.7330960098466004,Tails
161,0.9733431561172635,Tails
162,0.8654647789058947,Tails
163,0.03645612625928507,Heads
164,0.7772946050039872,Tails
165,0.21581389046422583,Heads
166,0.19720714122189098,Heads
167,0.4145944336115578,Heads
168,0.21016552089245422,Heads
169,0.49286442780411854,Heads
170,0.9921570303691188,Tails
171,0.18663041903068578,Heads
172,0.14891566375975374,Heads
173,0.676235568366786,Tails
174,0.8022068892744596,Tails
175,0.13660764612755516,Heads
176,0.2899828880761074,Heads
177,0.4779124988608392,Heads
178,0.8114157452140809,Tails
179,0.3940616172418856,Heads
180,0.8713769514291175,Tails
181,0.07950141467069471,Heads
182,0.1296656830894184,Heads
183,0.44161006935955605,Heads
184,0.41973633272995925,Heads
185,0.6047640815180382,Tails
186,0.124242396112614,Heads
187,0.006955393645864505,Heads
188,0.3932953060827935,Heads
189,0.8268436581858372,Tails
190,0.9004133459019618,Tails
191,0.4954415692625276,Heads
192,0.9185481915158593,Tails
193,0.8330211546280414,Tails
194,0.7860644436995557,Tails
195,0.5210926185740827,Tails
196,0.9510901644251384,Tails
197,0.06054542543646446,Heads
198,0.8467045143570584,Tails
199,0.4948453211261318,Heads
200,0.35935396110975215,Heads
201,0.2007634307196534,Heads
202,0.9225960249990197,Tails
203,0.5410749286104661,Tails
204,0.07738909494026869,Heads
205,0.7264133769633995,Tails
206,0.020136760536042297,Heads
207,0.4641652230772765,Heads
208,0.09229929698286488,Heads
209,0.6417690323276083,Tails
210,0.5760134344969764,Tails
211,0.9318133314425543,Tails
212,0.6884454865188214,Tails
213,0.008633884821138471,Heads
214,0.42420846237886656,Heads
215,0.8934653574786158,Tails
216,0.12869676222073578,Heads
217,0.6591627294831968,Tails
218,0.37933732628413064,Heads
219,0.7621024351585152,Tails
220,0.41633770928744607,Heads
221,0.6322280509603916,Tails
222,0.21757919930384884,Heads
223,0.2656244997587892,Heads
224,0.829756911022022,Tails
225,0.5628192623418043,Tails
226,0.07008127430359656,Heads
227,0.34857165441793314,Heads
228,0.8184782625604576,Tails
229,0.4722472000000465,Heads
230,0.8645513850964093,Tails
231,0.9134629791840843,Tails
232,0.21812130763109128,Heads
233,0.5500476421624532,Tails
234,0.8773946301304087,Tails
235,0.18517686773117237,Heads
236,0.9878047414757991,Tails
237,0.9041705416996746,Tails
238,0.2711793898430228,Heads
239,0.2726612790423938,Heads
240,0.67083639355995,Tails
241,0.2361054525234929,Heads
242,0.9376316080280556,Tails
243,0.7958155624438793,Tails
244,0.557468395774899,Tails
245,0.3943174360323811,Heads
246,0.24625106814514353,Heads
247,0.8111693060440264,Tails
248,0.02379354046422144,Heads
249,0.5772285377920076,Tails
250,0.06303900885752778,Heads
251,0.32668383242367904,Heads
252,0.5187285065414543,Tails
253,0.10381383868688365,Heads
254,0.8677877730058872,Tails
255,0.6002053060252593,Tails
256,0.49751802759588293,Heads
257,0.5744848720227083,Tails
258,0.12090499451298176,Heads
259,0.671927515134479,Tails
260,0.40557711300050747,Heads
261,0.785393407305874,Tails
262,0.6611747428226716,Tails
263,0.9419788256726146,Tails
264,0.4190627798661192,Heads
265,0.7593990455653941,Tails
266,0.8375269390886471,Tails
267,0.21609242451157784,Heads
268,0.06460280024757536,Heads
269,0.24801828624105593,Heads
270,0.4120671867407274,Heads
271,0.3283408943308882,Heads
272,0.7337611621717561,Tails
273,0.002019914864734851,Heads
274,0.41640173094205124,Heads
275,0.8172609045776354,Tails
276,0.6464250437359773,Tails
277,0.16552506897753327,Heads
278,0.3497621361766222,Heads
279,0.03084716116488795,Heads
280,0.8228605566115336,Tails
281,0.4257205310620237,Heads
282,0.352989924427496,Heads
283,0.9004675770314587,Tails
284,0.4734648134592372,Heads
285,0.287236719653722,Heads
286,0.9485572888921542,Tails
287,0.4530586434318584,Heads
288,0.6094243559739009,Tails
289,0.2772807812116518,Heads
290,0.73550661831944,Tails
291,0.13785994158611314,Heads
292,0.3471661930647716,Heads
293,0.5689715463604913,Tails
294,0.18098991103093898,Heads
295,0.148848818925583,Heads
296,0.2578275627671156,Heads
297,0.7238780700937136,Tails
298,0.758616799042993,Tails
299,0.12641993416660646,Heads
300,0.7473627347126166,Tails
301,0.8986067209407569,Tails
302,0.528993009626181,Tails
303,0.6782201777815827,Tails
304,0.1168945774511807,Heads
305,0.5419288737186713,Tails
306,0.5132140077061235,Tails
307,0.5672090940218271,Tails
308,0.6695126519408734,Tails
309,0.3293304874303191,Heads
310,0.7976246113498162,Tails
311,0.5106928946197827,Tails
312,0.9398287492429231,Tails
313,0.6306696043218137,Tails
314,0.7525646017581215,Tails
315,0.8793802289249261,Tails
316,0.442475718092432,Heads
317,0.049397971469877455,Heads
318,0.4085579459477059,Heads
319,0.5907787347804772,Tails
320,0.5671380546899787,Tails
321,0.790278499166874,Tails
322,0.3294213607267399,Heads
323,0.9196367358385777,Tails
324,0.7480229711337806,Tails
325,0.4972088140466505,Heads
326,0.13871013833336265,Heads
327,0.38391752233252274,Heads
328,0.37386167794416425,Heads
329,0.19428749040432924,Heads
330,0.2568518332025349,Heads
331,0.0341649519625834,Heads
332,0.20241556022180285,Heads
333,0.14155604717608417,Heads
334,0.2679300928096914,Heads
335,0.9196668250844994,Tails
336,0.36222381181730734,Heads
337,0.838149708458688,Tails
338,0.17921588815983847,Heads
339,0.8376476746028291,Tails
340,0.13002932315118665,Heads
341,0.5668747766389955,Tails
342,0.7812682541480898,Tails
343,0.6597943185471452,Tails
344,0.5293843178968406,Tails
345,0.04496859803451614,Heads
346,0.704630487581275,Tails
347,0.24026483624652695,Heads
348,0.7687825702689979,Tails
349,0.41537515089185906,Heads
350,0.517159044246357,Tails
351,0.6100450459545235,Tails
352,0.43628476281740625,Heads
353,0.3379634142038812,Heads
354,0.5897275836322091,Tails
355,0.547289912433792,Tails
356,0.4323292613382317,Heads
357,0.45252394401209317,Heads
358,0.04501334172321114,Heads
359,0.3732356624704607,Heads
360,0.9318471892205794,Tails
361,0.6069613019988948,Tails
362,0.5413559403217683,Tails
363,0.389842180658158,Heads
364,0.5814931442049379,Tails
365,0.23505307533098518,Heads
366,0.733261855000479,Tails
367,0.17141782110008252,Heads
368,0.19378901438335672,Heads
369,0.023435470374605027,Heads
370,0.9631834447322716,Tails
371,0.9415337006251084,Tails
372,0.6412953258927678,Tails
373,0.6114747839581446,Tails
374,0.3892583997531811,Heads
375,0.6449236336799854,Tails
376,0.04878877659121972,Heads
377,0.22965264932298002,Heads
378,0.6805344705585267,Tails
379,0.7995169060480356,Tails
380,0.55975274554037,Tails
381,0.6993321481252801,Tails
382,0.11445661560048004,Heads
383,0.07912673193726749,Heads
384,0.4128346329295126,Heads
385,0.2603012340599622,Heads
386,0.5826469979479407,Tails
387,0.745941096266427,Tails
388,0.23912898869976407,Heads
389,0.6323652200763998,Tails
390,0.7902048894721376,Tails
391,0.5674185492648409,Tails
392,0.99400870504856,Tails
393,0.6495900368091659,Tails
394,0.8454321392580999,Tails
395,0.8700314584188329,Tails
396,0.8498384911266605,Tails
397,0.5251125660153816,Tails
398,0.7948714695072318,Tails
399,0.424539332464708,Heads
400,0.23359080508617702,Heads
401,0.7096773137908317,Tails
402,0.557545613434684,Tails
403,0.9709932079590694,Tails
404,0.6359663128016007,Tails
405,0.1585693052073749,Heads
406,0.3980272093134759,Heads
407,0.4033670789248792,Heads
408,0.7994784726011565,Tails
409,0.6351235382183864,Tails
410,0.1544415996715487,Heads
411,0.8356430063043165,Tails
412,0.33928125412271204,Heads
413,0.9725940106377023,Tails
414,0.9960002169138081,Tails
415,0.3701061764579553,Heads
416,0.6187335820543602,Tails
417,0.15777054864260964,Heads
418,0.7462680372729051,Tails
419,0.5365600251037302,Tails
420,0.6594782934778163,Tails
421,0.17353411627499837,Heads
422,0.15791353597972346,Heads
423,0.6564289107080099,Tails
424,0.24459195112682863,Heads
425,0.517264643816286,Tails
426,0.3637914590205147,Heads
427,0.2038023489301123,Heads
428,0.592866487233297,Tails
429,0.8155680932103282,Tails
430,0.9820646385205245,Tails
431,0.18172714137734014,Heads
432,0.5230275227984755,Tails
433,0.022534701027478565,Heads
434,0.8209317329706216,Tails
435,0.3645652662748663,Heads
436,0.19657263889739207,Heads
437,0.5392976782024848,Tails
438,0.026443441524602984,Heads
439,0.05171636917725786,Heads
440,0.5671255160308297,Tails
441,0.9448477901698276,Tails
442,0.46894918929384655,Heads
443,0.3255578090001423,Heads
444,0.5554493628936285,Tails
445,0.8876555342412831,Tails
446,0.10886483544271541,Heads
447,0.05956016229210248,Heads
448,0.7507323347069409,Tails
449,0.9094292990191188,Tails
450,0.5323644660997044,Tails
451,0.5009242626660309,Tails
452,0.6374985840509689,Tails
453,0.7927699924574635,Tails
454,0.2347822888814427,Heads
455,0.9843563340607766,Tails
456,0.6388262031838091,Tails
457,0.9895091916179978,Tails
458,0.7621359778608664,Tails
459,0.49521418395087635,Heads
460,0.3992396292883049,Heads
461,0.5479974794302122,Tails
462,0.5002012991581201,Tails
463,0.967357672561815,Tails
464,0.16001903910325488,Heads
465,0.7461976250272471,Tails
466,0.6119181153025218,Tails
467,0.7017133367177846,Tails
468,0.2266788160826415,Heads
469,0.755781303251481,Tails
470,0.3387268315725901,Heads
471,0.42064938543624375,Heads
472,0.02016140580303938,Heads
473,0.6051247331474968,Tails
474,0.4457257838182944,Heads
475,0.215606696806402,Heads
476,0.5970745901662206,Tails
477,0.9670288479674637,Tails
478,0.1272826082834967,Heads
479,0.6173275991774075,Tails
480,0.431053095159718,Heads
481,0.5980195264216374,Tails
482,0.3631545465789391,Heads
483,0.18696554416964517,Heads
484,0.1689135215316272,Heads
485,0.541636577780643,Tails
486,0.25616086658799264,Heads
487,0.9232459501116418,Tails
488,0.7888096244013323,Tails
489,0.24937943665918327,Heads
490,0.19594222618007617,Heads
491,0.4904758361860505,Heads
492,0.1456323921988426,Heads
493,0.32961005824395784,Heads
494,0.61450256322002,Tails
495,0.7893101207277723,Tails
496,0.8368205741573139,Tails
497,0.04604306376446532,Heads
498,0.8080457538433343,Tails
499,0.8633291046178642,Tails
500,0.645138913209525,Tails
501,0.019701475031737248,Heads
502,0.1414696188931739,Heads
503,0.07086502832047059,Heads
504,0.5627001476081976,Tails
505,0.49532834253982716,Heads
506,0.40888135636414535,Heads
507,0.9892755632416763,Tails
508,0.7477039851043633,Tails
509,0.8071787205398,Tails
510,0.7262940063443802,Tails
511,0.7123877085340687,Tails
512,0.5706344833870093,Tails
513,0.649695339910554,Tails
514,0.7259043684120196,Tails
515,0.050430522728446836,Heads
516,0.5634624270086035,Tails
517,0.7811765137820542,Tails
518,0.23479708986796932,Heads
519,0.7808504370615956,Tails
520,0.9915712203998828,Tails
521,0.32550831711591344,Heads
522,0.48308614872324174,Heads
523,0.5088884739109805,Tails
524,0.031637331355422904,Heads
525,0.6631086374958881,Tails
526,0.14238188251156758,Heads
527,0.3785948288021517,Heads
528,0.04633384731442092,Heads
529,0.4418053775422389,Heads
530,0.30194789882924344,Heads
531,0.4704586820532325,Heads
532,0.6537834057740061,Tails
533,0.03274975518888901,Heads
534,0.6416204286286079,Tails
535,0.46636172012583244,Heads
536,0.3094704372456333,Heads
537,0.4244649664682344,Heads
538,0.18008735238900786,Heads
539,0.05018538210851253,Heads
540,0.7752310092142275,Tails
541,0.14467818228610263,Heads
542,0.48200253740399657,Heads
543,0.2640313368979572,Heads
544,0.8887220644123882,Tails
545,0.00955609396190027,Heads
546,0.6245617781076719,Tails
547,0.025764663027987966,Heads
548,0.24851787246704948,Heads
549,0.28420536005426744,Heads
550,0.6703906395486245,Tails
551,0.8776227885907055,Tails
552,0.8240830750085473,Tails
553,0.31300161170900087,Heads
554,0.6006589833513427,Tails
555,0.9008021598365151,Tails
556,0.23516262940068278,Heads
557,0.6974816000076992,Tails
558,0.15491339345345367,Heads
559,0.4055366038056777,Heads
560,0.558438413233534,Tails
561,0.7462319137168626,Tails
562,0.19400999314152323,Heads
563,0.3136869396379365,Heads
564,0.7411751504303343,Tails
565,0.549914509071548,Tails
566,0.12149954582817801,Heads
567,0.3857028118662912,Heads
568,0.9213354766087934,Tails
569,0.7014980156650404,Tails
570,0.9412027429678891,Tails
571,0.7242630264312425,Tails
572,0.10130714077543657,Heads
573,0.6854429916749818,Tails
574,0.35313470313616524,Heads
575,0.9032071002599192,Tails
576,0.30915528741555376,Heads
577,0.6498466903116981,Tails
578,0.7503057236458351,Tails
579,0.459692009885318,Heads
580,0.24511625229080336,Heads
581,0.3751063802533533,Heads
582,0.38302750908014116,Heads
583,0.633916272531759,Tails
584,0.9838017066101983,Tails
585,0.20212478909507414,Heads
586,0.11694488376434986,Heads
587,0.7024588247898613,Tails
588,0.9649799096216125,Tails
589,0.45336620769366665,Heads
590,0.12329179760069753,Heads
591,0.9129742540465534,Tails
592,0.3656501382641689,Heads
593,0.6728178040130666,Tails
594,0.8791192225526531,Tails
595,0.26340790016119087,Heads
596,0.08628976424722157,Heads
597,0.47560704320467095,Heads
598,0.3810331550035613,Heads
599,0.5113744107296632,Tails
600,0.7693675778161966,Tails
601,0.6140372991669207,Tails
602,0.8955900691058701,Tails
603,0.4055070574219539,Heads
604,0.9385536730890457,Tails
605,0.5615984582818752,Tails
606,0.3480178419865444,Heads
607,0.7396787766975544,Tails
608,0.3130511281589128,Heads
609,0.21019542129320368,Heads
610,0.9047372667150962,Tails
611,0.728671537581461,Tails
612,0.5558785699233278,Tails
613,0.5571494233230436,Tails
614,0.8582508240410326,Tails
615,0.7660040777871118,Tails
616,0.057139457366672475,Heads
617,0.3022116592518129,Heads
618,0.5801979982172719,Tails
619,0.21652357287941815,Heads
620,0.8053194194317482,Tails
621,0.4714052730547923,Heads
622,0.39524768580717184,Heads
623,0.17493152275353685,Heads
624,0.4281193542635796,Heads
625,0.2075923654243823,Heads
626,0.5903824413485561,Tails
627,0.2867655713079108,Heads
628,0.17067226439372074,Heads
629,0.35265144268791004,Heads
630,0.41133665379664586,Heads
631,0.5298474870977397,Tails
632,0.37943897948032634,Heads
633,6.590158797192824e-05,Heads
634,0.2265321298353894,Heads
635,0.4945375564591509,Heads
636,0.22573880952099767,Heads
637,0.4913937690196585,Heads
638,0.9133961490229291,Tails
639,0.5340304081426248,Tails
640,0.23552194441737317,Heads
641,0.0240931277400952,Heads
642,0.5434708339231935,Tails
643,0.533212853124476,Tails
644,0.02403341248715607,Heads
645,0.01358323909006176,Heads
646,0.7516124288542927,Tails
647,0.9058083519836687,Tails
648,0.9912838680187068,Tails
649,0.046400602416733494,Heads
650,0.6509459230151988,Tails
651,0.1372168482636269,Heads
652,0.08947497522801706,Heads
653,0.5819551099904198,Tails
654,0.6593303923158177,Tails
655,0.38551088159741476,Heads
656,0.07820385965301302,Heads
657,0.4709018546820952,Heads
658,0.9640846042894218,Tails
659,0.1725332904374025,Heads
660,0.8278930850053396,Tails
661,0.0012756221961888192,Heads
662,0.9091969747494681,Tails
663,0.04449707452571949,Heads
664,0.8484336655663446,Tails
665,0.7379070367144219,Tails
666,0.9906008621292429,Tails
667,0.35702982731693855,Heads
668,0.013178505513348315,Heads
669,0.8874049621245577,Tails
670,0.6964959624722125,Tails
671,0.5011696489601023,Tails
672,0.6442928677077187,Tails
673,0.3368458416065868,Heads
674,0.7848536299322242,Tails
675,0.06494076220082567,Heads
676,0.03888508643577959,Heads
677,0.02830719651465674,Heads
678,0.8094456778236143,Tails
679,0.7317092286065628,Tails
680,0.1326380877321035,Heads
681,0.812745681368227,Tails
682,0.9697957089459355,Tails
683,0.7423014889743816,Tails
684,0.12562805066317573,Heads
685,0.4728499027805174,Heads
686,0.10336192100066066,Heads
687,0.5814609207046033,Tails
688,0.7455210965155338,Tails
689,0.33693447246512587,Heads
690,0.6007801786512084,Tails
691,0.22775770671757745,Heads
692,0.17682839587292942,Heads
693,0.9757124828113931,Tails
694,0.3053978893762458,Heads
695,0.08173966479095873,Heads
696,0.05157141880511462,Heads
697,0.08869129173896961,Heads
698,0.842890905294321,Tails
699,0.9999055247075901,Tails
700,0.6264070702229022,Tails
701,0.6878692635564786,Tails
702,0.5396682038705654,Tails
703,0.03249873410491644,Heads
704,0.8329768858389118,Tails
705,0.6886475733059241,Tails
706,0.8804574764140832,Tails
707,0.5097070191088616,Tails
708,0.5658138815330196,Tails
709,0.5535866993071185,Tails
710,0.6970820005140662,Tails
711,0.17821853158872292,Heads
712,0.8057034718441521,Tails
713,0.9975490797677254,Tails
714,0.681462865083527,Tails
715,0.4182812306654624,Heads
716,0.07340392821675668,Heads
717,0.5343634929348505,Tails
718,0.15493559298579795,Heads
719,0.3116669055877862,Heads
720,0.5202072763239617,Tails
721,0.21814665662068666,Heads
722,0.4399137086150863,Heads
723,0.7226277531918869,Tails
724,0.00336000712438278,Heads
725,0.9489938332063012,Tails
726,0.5087811960347328,Tails
727,0.8279850962805687,Tails
728,0.6262546415142426,Tails
729,0.1812980266351233,Heads
730,0.8504130100992594,Tails
731,0.8682115945886542,Tails
732,0.2540977469960334,Heads
733,0.3901586624408073,Heads
734,0.2598422066125414,Heads
735,0.405267663644838,Heads
736,0.9560451702655703,Tails
737,0.4802859495944727,Heads
738,0.0830394246726589,Heads
739,0.6870489296032343,Tails
740,0.811062736511656,Tails
741,0.9537996539492338,Tails
742,0.551396047569972,Tails
743,0.9905815060633344,Tails
744,0.49392778905959656,Heads
745,0.25466039441291877,Heads
746,0.9468553374018487,Tails
747,0.14267526058950641,Heads
748,0.550166891439535,Tails
749,0.5573820030691206,Tails
750,0.02858339743953575,Heads
751,0.8781947997490097,Tails
752,0.45627693867421193,Heads
753,0.8383119964471659,Tails
754,0.47872210852480435,Heads
755,0.5328686205064318,Tails
756,0.6544642399780919,Tails
757,0.23651827790293278,Heads
758,0.5629033155328786,Tails
759,0.320890980830117,Heads
760,0.943225965818391,Tails
761,0.9353055364498625,Tails
762,0.40505140222984126,Heads
763,0.1887947539829985,Heads
764,0.22717770356479994,Heads
765,0.23542093658970142,Heads
