Trial Num,Random Numb,Result
1,0.16626987753053257,Heads
2,0.4046138810439549,Heads
3,0.42134805628645366,Heads
4,0.45928938404996955,Heads
5,0.7089457703126928,Tails
6,0.04447006789870733,Heads
7,0.1616832533697118,Heads
8,0.6193503052360942,Tails
9,0.6320789944718599,Tails
10,0.23872635468446368,Heads
11,0.21619208771574572,Heads
12,0.35390075830069734,Heads
13,0.8129763269651632,Tails
14,0.6636744198771308,Tails
15,0.25062498338086936,Heads
16,0.6134649201724641,Tails
17,0.6562414207854089,Tails
18,0.8974411114057519,Tails
19,0.11599193822458354,Heads
20,0.8947899253882258,Tails
21,0.572838742819694,Tails
22,0.2991844144760114,Heads
23,0.08449516695076131,Heads
24,0.48048721641031533,Heads
25,0.581220761448954,Tails
26,0.48519851710876216,Heads
27,0.9082990375174629,Tails
28,0.5513412358397363,Tails
29,0.01039005914131208,Heads
30,0.3008255123093617,Heads
31,0.3258984415393472,Heads
32,0.7624688510069333,Tails
33,0.13308839694580987,Heads
34,0.7785867276632099,Tails
35,0.9241666945758393,Tails
36,0.15928303583471803,Heads
37,0.4394464007857316,Heads
38,0.013401184642293562,Heads
39,0.09775215782586033,Heads
40,0.22314444755706597,Heads
41,0.536364452347934,Tails
42,0.7412967230622982,Tails
43,0.9129475599992394,Tails
44,0.8119886745011572,Tails
45,0.236504815655592,Heads
46,0.9267828575145557,Tails
47,0.04491234937203403,Heads
48,0.2711145832265782,Heads
49,0.6925857231811609,Tails
50,0.07144991897546038,Heads
51,0.6103477784202908,Tails
52,0.41311052964587014,Heads
53,0.2342041493801228,Heads
54,0.8614943809843653,Tails
55,0.28603015823908384,Heads
56,0.6898017859351263,Tails
57,0.6582298554983861,Tails
58,0.9789650878003777,Tails
59,0.7618364680580596,Tails
60,0.7613446046268377,Tails
61,0.43714907896102617,Heads
62,0.8241883639851517,Tails
63,0.21880521692067678,Heads
64,0.11545421011861656,Heads
65,0.23054597008764144,Heads
66,0.253071350538843,Heads
67,0.6849508416713506,Tails
68,0.0991765859450291,Heads
69,0.024155337665768273,Heads
70,0.17328645029628031,Heads
71,0.07834782156137421,Heads
72,0.5319863065131706,Tails
73,0.9329703395620843,Tails
74,0.5021406020587408,Tails
75,0.9428583412023201,Tails
76,0.37251969516480343,Heads
77,0.9244537168817185,Tails
78,0.9739970891721155,Tails
79,0.755473407181034,Tails
80,0.7854858611720558,Tails
81,0.1169592725401849,Heads
82,0.5612363402041219,Tails
83,0.9764010148716525,Tails
84,0.4356685815998046,Heads
85,0.6935884620476633,Tails
86,0.6725322946265528,Tails
87,0.9426240865507642,Tails
88,0.14139204230748303,Heads
89,0.2664044800765051,Heads
90,0.2648024478407982,Heads
91,0.04965344272659611,Heads
92,0.27811833216389115,Heads
93,0.5290138718596886,Tails
94,0.6377956382551062,Tails
95,0.45180871596446526,Heads
96,0.2955136478055005,Heads
97,0.8414534419288301,Tails
98,0.3621640862930795,Heads
99,0.4599046982248415,Heads
100,0.7447971270063232,Tails
101,0.49593581595664604,Heads
102,0.37389568107502413,Heads
103,0.7993960065447062,Tails
104,0.5526393532317593,Tails
105,0.10976089240385611,Heads
106,0.4078038383590451,Heads
107,0.3786999036882519,Heads
108,0.25663677599553436,Heads
109,0.3357991486088111,Heads
110,0.402886257511365,Heads
111,0.0956482092901354,Heads
112,0.3060217148644744,Heads
113,0.7349981197685729,Tails
114,0.699742118881687,Tails
115,0.29731936128093006,Heads
116,0.5136470535734262,Tails
117,0.9053012630278,Tails
118,0.03176202345769741,Heads
119,0.005768563971203289,Heads
120,0.07737678504575474,Heads
121,0.34516907999734625,Heads
122,0.22044750788757372,Heads
123,0.3179387376589501,Heads
124,0.09335414678524823,Heads
125,0.4711155273873725,Heads
126,0.2890146147285665,Heads
127,0.12860938398605093,Heads
128,0.9546532504438532,Tails
129,0.015677607612773703,Heads
130,0.1755727550966807,Heads
131,0.7037713691450777,Tails
132,0.9823445276585289,Tails
133,0.06619872392355042,Heads
134,0.595039692729579,Tails
135,0.1802748348737634,Heads
136,0.5014099179130028,Tails
137,0.3540927101246807,Heads
138,0.754697394550644,Tails
139,0.9864871385269355,Tails
140,0.6726622913677442,Tails
141,0.476759793127285,Heads
142,0.9393466145251296,Tails
143,0.47938453913262336,Heads
144,0.9326311388748145,Tails
145,0.9994808443348346,Tails
146,0.8147942340413019,Tails
147,0.29503933480933997,Heads
148,0.3524341469657637,Heads
149,0.7907074532600805,Tails
150,0.8884210361525603,Tails
151,0.5745957008932986,Tails
152,0.7295155755212763,Tails
153,0.8596794175148101,Tails
154,0.5270194044308036,Tails
155,0.7077502710728344,Tails
156,0.11989115145524376,Heads
157,0.18438069740906238,Heads
158,0.8299469382620542,Tails
159,0.8976352012650162,Tails
160,0.3781295831628326,Heads
161,0.14962839643337056,Heads
162,0.7336774277482793,Tails
163,0.14599172833432816,Heads
164,0.3239173280849694,Heads
165,0.45817492086007083,Heads
166,0.896549940015248,Tails
167,0.7901407355947594,Tails
168,0.6994554666704779,Tails
169,0.8625934632001443,Tails
170,0.15213238227901338,Heads
171,0.6226658552583413,Tails
172,0.8975010540885845,Tails
173,0.13622689614243655,Heads
174,0.4442699216048631,Heads
175,0.909411022051453,Tails
176,0.9039432729003473,Tails
177,0.316450048158205,Heads
